 BEM Solution on the Boundary:
   	Node	  Potential        Normal Derivative
     15052      0.10000000E+01      0.44704713E+01
     15053      0.10000000E+01      0.47108618E+01
     15054      0.10000000E+01      0.49845337E+01
     15055      0.10000000E+01      0.51804684E+01
     15056      0.10000000E+01      0.50513137E+01
     15057      0.10000000E+01      0.48009650E+01
     15058      0.10000000E+01      0.45519689E+01
     15059      0.10000000E+01      0.44118433E+01
     15060      0.10000000E+01      0.43691246E+01
     15061      0.10000000E+01      0.44840078E+01
     15062      0.10000000E+01      0.47670357E+01
     15063      0.10000000E+01      0.50052738E+01
     15064      0.10000000E+01      0.51295881E+01
     15065      0.10000000E+01      0.48709459E+01
     15066      0.10000000E+01      0.50055733E+01
     15067      0.10000000E+01      0.49932875E+01
     15068      0.10000000E+01      0.49504796E+01
     15069      0.10000000E+01      0.48399455E+01
     15070      0.10000000E+01      0.45704439E+01
     15071      0.10000000E+01      0.44017456E+01
     15072      0.10000000E+01      0.43642470E+01
     15073      0.10000000E+01      0.44736697E+01
     15074      0.10000000E+01      0.47064525E+01
     15075      0.10000000E+01      0.49804772E+01
     15076      0.10000000E+01      0.51496579E+01
     15077      0.10000000E+01      0.50679565E+01
     15078      0.10000000E+01      0.48077309E+01
     15079      0.10000000E+01      0.45460747E+01
     15080      0.10000000E+01      0.43978240E+01
     15081      0.10000000E+01      0.43669801E+01
     15082      0.10000000E+01      0.44834916E+01
     15083      0.10000000E+01      0.47231862E+01
     15084      0.10000000E+01      0.50352751E+01
     15085      0.10000000E+01      0.51615395E+01
     15086      0.10000000E+01      0.50331742E+01
     15087      0.10000000E+01      0.46442876E+01
     15088      0.10000000E+01      0.48876615E+01
     15089      0.10000000E+01      0.48036163E+01
     15090      0.10000000E+01      0.47195780E+01
     15091      0.10000000E+01      0.45411187E+01
     15092      0.10000000E+01      0.44141516E+01
     15093      0.10000000E+01      0.43826829E+01
     15094      0.10000000E+01      0.44729437E+01
     15095      0.10000000E+01      0.47101001E+01
     15096      0.10000000E+01      0.49762091E+01
     15097      0.10000000E+01      0.51481446E+01
     15098      0.10000000E+01      0.50469894E+01
     15099      0.10000000E+01      0.48235644E+01
     15100      0.10000000E+01      0.45528949E+01
     15101      0.10000000E+01      0.43916777E+01
     15102      0.10000000E+01      0.43667176E+01
     15103      0.10000000E+01      0.44812450E+01
     15104      0.10000000E+01      0.47223962E+01
     15105      0.10000000E+01      0.49909126E+01
     15106      0.10000000E+01      0.51835741E+01
     15107      0.10000000E+01      0.50565696E+01
     15108      0.10000000E+01      0.47893130E+01
     15109      0.10000000E+01      0.44086727E+01
     15110      0.10000000E+01      0.46285741E+01
     15111      0.10000000E+01      0.45674458E+01
     15112      0.10000000E+01      0.44758231E+01
     15113      0.10000000E+01      0.44017093E+01
     15114      0.10000000E+01      0.44090306E+01
     15115      0.10000000E+01      0.44908539E+01
     15116      0.10000000E+01      0.47086053E+01
     15117      0.10000000E+01      0.49806354E+01
     15118      0.10000000E+01      0.51539173E+01
     15119      0.10000000E+01      0.50476451E+01
     15120      0.10000000E+01      0.48028937E+01
     15121      0.10000000E+01      0.45682191E+01
     15122      0.10000000E+01      0.43984015E+01
     15123      0.10000000E+01      0.43663399E+01
     15124      0.10000000E+01      0.44801174E+01
     15125      0.10000000E+01      0.47204754E+01
     15126      0.10000000E+01      0.49901853E+01
     15127      0.10000000E+01      0.51501940E+01
     15128      0.10000000E+01      0.50697932E+01
     15129      0.10000000E+01      0.48115580E+01
     15130      0.10000000E+01      0.45349976E+01
     15131      0.10000000E+01      0.42668759E+01
     15132      0.10000000E+01      0.43970001E+01
     15133      0.10000000E+01      0.43590927E+01
     15134      0.10000000E+01      0.43257688E+01
     15135      0.10000000E+01      0.43916087E+01
     15136      0.10000000E+01      0.45185274E+01
     15137      0.10000000E+01      0.47257890E+01
     15138      0.10000000E+01      0.49783731E+01
     15139      0.10000000E+01      0.51502287E+01
     15140      0.10000000E+01      0.50631679E+01
     15141      0.10000000E+01      0.48035583E+01
     15142      0.10000000E+01      0.45478038E+01
     15143      0.10000000E+01      0.44130166E+01
     15144      0.10000000E+01      0.43783808E+01
     15145      0.10000000E+01      0.44786382E+01
     15146      0.10000000E+01      0.47187617E+01
     15147      0.10000000E+01      0.49888777E+01
     15148      0.10000000E+01      0.51505544E+01
     15149      0.10000000E+01      0.50474946E+01
     15150      0.10000000E+01      0.48245460E+01
     15151      0.10000000E+01      0.45560613E+01
     15152      0.10000000E+01      0.43808747E+01
     15153      0.10000000E+01      0.42088108E+01
     15154      0.10000000E+01      0.42851718E+01
     15155      0.10000000E+01      0.42616107E+01
     15156      0.10000000E+01      0.43369990E+01
     15157      0.10000000E+01      0.44739897E+01
     15158      0.10000000E+01      0.47551693E+01
     15159      0.10000000E+01      0.49948919E+01
     15160      0.10000000E+01      0.51462846E+01
     15161      0.10000000E+01      0.50512929E+01
     15162      0.10000000E+01      0.48190634E+01
     15163      0.10000000E+01      0.45483602E+01
     15164      0.10000000E+01      0.43928469E+01
     15165      0.10000000E+01      0.44087051E+01
     15166      0.10000000E+01      0.44902200E+01
     15167      0.10000000E+01      0.47164038E+01
     15168      0.10000000E+01      0.49873549E+01
     15169      0.10000000E+01      0.51600026E+01
     15170      0.10000000E+01      0.50483559E+01
     15171      0.10000000E+01      0.48024880E+01
     15172      0.10000000E+01      0.45687900E+01
     15173      0.10000000E+01      0.44011308E+01
     15174      0.10000000E+01      0.43488493E+01
     15175      0.10000000E+01      0.43102029E+01
     15176      0.10000000E+01      0.42706215E+01
     15177      0.10000000E+01      0.43210533E+01
     15178      0.10000000E+01      0.44518503E+01
     15179      0.10000000E+01      0.47455981E+01
     15180      0.10000000E+01      0.50256278E+01
     15181      0.10000000E+01      0.51590411E+01
     15182      0.10000000E+01      0.50462280E+01
     15183      0.10000000E+01      0.48077580E+01
     15184      0.10000000E+01      0.45639208E+01
     15185      0.10000000E+01      0.43932679E+01
     15186      0.10000000E+01      0.43676542E+01
     15187      0.10000000E+01      0.45192030E+01
     15188      0.10000000E+01      0.47268893E+01
     15189      0.10000000E+01      0.49849530E+01
     15190      0.10000000E+01      0.51513814E+01
     15191      0.10000000E+01      0.50674182E+01
     15192      0.10000000E+01      0.48032537E+01
     15193      0.10000000E+01      0.45472691E+01
     15194      0.10000000E+01      0.44135982E+01
     15195      0.10000000E+01      0.43843090E+01
     15196      0.10000000E+01      0.44632088E+01
     15197      0.10000000E+01      0.45214357E+01
     15198      0.10000000E+01      0.44161234E+01
     15199      0.10000000E+01      0.44655182E+01
     15200      0.10000000E+01      0.46944121E+01
     15201      0.10000000E+01      0.50018657E+01
     15202      0.10000000E+01      0.51815565E+01
     15203      0.10000000E+01      0.50558969E+01
     15204      0.10000000E+01      0.48026803E+01
     15205      0.10000000E+01      0.45528788E+01
     15206      0.10000000E+01      0.44090082E+01
     15207      0.10000000E+01      0.43657363E+01
     15208      0.10000000E+01      0.44777216E+01
     15209      0.10000000E+01      0.47561312E+01
     15210      0.10000000E+01      0.49948351E+01
     15211      0.10000000E+01      0.51476780E+01
     15212      0.10000000E+01      0.50513402E+01
     15213      0.10000000E+01      0.48217867E+01
     15214      0.10000000E+01      0.45480329E+01
     15215      0.10000000E+01      0.43927380E+01
     15216      0.10000000E+01      0.44124746E+01
     15217      0.10000000E+01      0.44991468E+01
     15218      0.10000000E+01      0.47008380E+01
     15219      0.10000000E+01      0.47574734E+01
     15220      0.10000000E+01      0.46535316E+01
     15221      0.10000000E+01      0.47064890E+01
     15222      0.10000000E+01      0.49686911E+01
     15223      0.10000000E+01      0.51532564E+01
     15224      0.10000000E+01      0.50701748E+01
     15225      0.10000000E+01      0.48124408E+01
     15226      0.10000000E+01      0.45476336E+01
     15227      0.10000000E+01      0.43977895E+01
     15228      0.10000000E+01      0.43613980E+01
     15229      0.10000000E+01      0.44749231E+01
     15230      0.10000000E+01      0.47145391E+01
     15231      0.10000000E+01      0.50258172E+01
     15232      0.10000000E+01      0.51563626E+01
     15233      0.10000000E+01      0.50455192E+01
     15234      0.10000000E+01      0.48067184E+01
     15235      0.10000000E+01      0.45662296E+01
     15236      0.10000000E+01      0.43935780E+01
     15237      0.10000000E+01      0.43691985E+01
     15238      0.10000000E+01      0.45275098E+01
     15239      0.10000000E+01      0.47379732E+01
     15240      0.10000000E+01      0.49665254E+01
     15241      0.10000000E+01      0.49317510E+01
     15242      0.10000000E+01      0.48792956E+01
     15243      0.10000000E+01      0.49394964E+01
     15244      0.10000000E+01      0.50890298E+01
     15245      0.10000000E+01      0.50549201E+01
     15246      0.10000000E+01      0.48262960E+01
     15247      0.10000000E+01      0.45573172E+01
     15248      0.10000000E+01      0.43922959E+01
     15249      0.10000000E+01      0.43645228E+01
     15250      0.10000000E+01      0.44704713E+01
     15251      0.10000000E+01      0.47108618E+01
     15252      0.10000000E+01      0.49845337E+01
     15253      0.10000000E+01      0.51804684E+01
     15254      0.10000000E+01      0.50513137E+01
     15255      0.10000000E+01      0.48009650E+01
     15256      0.10000000E+01      0.45519689E+01
     15257      0.10000000E+01      0.44118433E+01
     15258      0.10000000E+01      0.43691247E+01
     15259      0.10000000E+01      0.44840082E+01
     15260      0.10000000E+01      0.47670387E+01
     15261      0.10000000E+01      0.50052929E+01
     15262      0.10000000E+01      0.51297127E+01
     15263      0.10000000E+01      0.48695143E+01
     15264      0.10000000E+01      0.50062243E+01
     15265      0.10000000E+01      0.49932875E+01
     15266      0.10000000E+01      0.49504796E+01
     15267      0.10000000E+01      0.48399455E+01
     15268      0.10000000E+01      0.45704439E+01
     15269      0.10000000E+01      0.44017456E+01
     15270      0.10000000E+01      0.43642470E+01
     15271      0.10000000E+01      0.44736697E+01
     15272      0.10000000E+01      0.47064525E+01
     15273      0.10000000E+01      0.49804772E+01
     15274      0.10000000E+01      0.51496579E+01
     15275      0.10000000E+01      0.50679565E+01
     15276      0.10000000E+01      0.48077309E+01
     15277      0.10000000E+01      0.45460747E+01
     15278      0.10000000E+01      0.43978240E+01
     15279      0.10000000E+01      0.43669802E+01
     15280      0.10000000E+01      0.44834917E+01
     15281      0.10000000E+01      0.47231866E+01
     15282      0.10000000E+01      0.50352778E+01
     15283      0.10000000E+01      0.51615551E+01
     15284      0.10000000E+01      0.50332752E+01
     15285      0.10000000E+01      0.46397534E+01
     15286      0.10000000E+01      0.48892065E+01
     15287      0.10000000E+01      0.48036163E+01
     15288      0.10000000E+01      0.47195780E+01
     15289      0.10000000E+01      0.45411187E+01
     15290      0.10000000E+01      0.44141516E+01
     15291      0.10000000E+01      0.43826829E+01
     15292      0.10000000E+01      0.44729437E+01
     15293      0.10000000E+01      0.47101001E+01
     15294      0.10000000E+01      0.49762091E+01
     15295      0.10000000E+01      0.51481446E+01
     15296      0.10000000E+01      0.50469894E+01
     15297      0.10000000E+01      0.48235644E+01
     15298      0.10000000E+01      0.45528949E+01
     15299      0.10000000E+01      0.43916777E+01
     15300      0.10000000E+01      0.43667177E+01
     15301      0.10000000E+01      0.44812451E+01
     15302      0.10000000E+01      0.47223963E+01
     15303      0.10000000E+01      0.49909129E+01
     15304      0.10000000E+01      0.51835756E+01
     15305      0.10000000E+01      0.50565796E+01
     15306      0.10000000E+01      0.47894004E+01
     15307      0.10000000E+01      0.44016456E+01
     15308      0.10000000E+01      0.46315466E+01
     15309      0.10000000E+01      0.45674458E+01
     15310      0.10000000E+01      0.44758231E+01
     15311      0.10000000E+01      0.44017093E+01
